Probeta 8;Probeta 8;;;;;
Deformación;Fuerza estándar;;area inicial;diametro inicial;;1000000
%;N;;2,82743E-05;0,006;;
0;-4,260035515;21123,42969;;;;
-1,7593E-06;-4,535326481;;MPa ingenieril;MPa real;;% real
14,52305404;19697,59766;;696,4631362;10805,15547;;2,741763793
14,52743104;19700,35742;;696,5613647;10809,73784;;2,742046765
14,53183803;19703,09766;;696,6600076;10814,29095;;2,742326276
14,53619629;19705,81641;;696,7576143;10818,85581;;2,742608204
14,54051082;19708,5625;;696,8545303;10823,4317;;2,742891984
14,54488532;19711,33594;;696,9506864;10827,96267;;2,743172546
14,54925607;19714,11328;;697,0478096;10832,47902;;2,743450215
14,55361058;19716,91797;;697,1458999;10837,05306;;2,743731666
14,55801257;19719,64258;;697,2441283;10841,62749;;2,744012796
14,56239832;19722,28906;;697,3433238;10846,2065;;2,744292803
14,56673659;19724,95508;;697,4396872;10850,77542;;2,744575784
14,57110734;19727,6582;;697,5332874;10855,29086;;2,74485764
14,57552807;19730,30859;;697,6275784;10859,78475;;2,745136368
14,57989508;19732,84766;;697,7231819;10864,32256;;2,745417103
14,58419836;19735,37695;;697,8169203;10868,86703;;2,745700969
14,58856911;19737,89844;;697,9067213;10873,31349;;2,745981306
14,59295236;19740,45313;;697,9961769;10877,71087;;2,746257475
14,59728438;19743;;698,0853561;10882,15182;;2,746537896
14,60166513;19745,48438;;698,1757097;10886,62058;;2,74681904
14,60606212;19748,06445;;698,265787;10891,05005;;2,747096821
14,61040289;19750,71875;;698,3536538;10895,47985;;2,747377648
14,61477489;19753,40625;;698,4449054;10899,97458;;2,747659436
14,61915689;19756,04688;;698,5387819;10904,47182;;2,747937544
14,6235039;19758,75195;;698,6338328;10909,01003;;2,748217574
14,62784467;19761,45117;;698,7272258;10913,53016;;2,748498167
14,63224166;19764,19336;;698,8228984;10918,06228;;2,748776441
14,63662616;19766,95508;;698,9183637;10922,58762;;2,749054238
14,64095068;19769,61719;;699,0153487;10927,17686;;2,749335554
14,64532768;19772,31055;;699,1130246;10931,76901;;2,749615993
14,64973342;19774,95313;;699,2071774;10936,26498;;2,749892518
14,65410917;19777,51367;;699,3024355;10940,81575;;2,750172322
14,65848367;19780,12891;;699,3958976;10945,35935;;2,750453883
14,66288067;19782,82813;;699,4864584;10949,83738;;2,750733449
14,66724017;19785,51953;;699,5789534;10954,34562;;2,751012858
14,67154845;19788,0625;;699,6744188;10958,91693;;2,751293624
14,6759292;19790,53711;;699,7696078;10963,45851;;2,751571919
14,6803087;19793,02734;;699,8595469;10967,8828;;2,751846868
14,68464322;19795,64844;;699,9470683;10972,32069;;2,752126364
14,68902397;19798,29102;;700,0351423;10976,76713;;2,752405702
14,69339722;19800,84766;;700,1278446;10981,25545;;2,752682095
14,69775173;19803,33789;;700,2213066;10985,78886;;2,752961358
14,70213248;19805,75391;;700,3117293;10990,27015;;2,753240065
14,70654197;19808,18945;;700,3998033;10994,70223;;2,7535175
14,71088398;19810,70508;;700,4852524;10999,11223;;2,75379653
14,71518851;19813,32813;;700,5713923;11003,55397;;2,754077311
14,71955802;19815,91992;;700,6603643;11007,9937;;2,75435372
14,72396001;19818,41016;;700,7531356;11012,46763;;2,754627666
14,72831827;19820,83984;;700,8448017;11016,97052;;2,754905671
14,73269277;19823,33203;;700,9328757;11021,44051;;2,755185664
14,73707477;19825,90234;;701,0188083;11025,84693;;2,755462799
14,74142553;19828,50195;;701,1069514;11030,30026;;2,755740889
14,74581003;19831,05859;;701,1978576;11034,80311;;2,756019379
14,75022201;19833,49219;;701,2898;11039,30116;;2,756295806
14,75457527;19835,86133;;701,3802227;11043,79974;;2,7565743
14,7588873;19838,25195;;701,4662934;11048,24986;;2,756854461
14,7632643;19840,70117;;701,5500846;11052,62362;;2,757130817
14,76764005;19843,19141;;701,6346357;11056,98115;;2,757404479
14,77197957;19845,66016;;701,7212591;11061,41767;;2,757682189
14,77637156;19848,08789;;701,8093331;11065,87695;;2,757959742
14,78075731;19850,50781;;701,8966473;11070,29958;;2,758234921
14,78509683;19852,95313;;701,9825108;11074,73692;;2,75851335
14,78946633;19855,38086;;702,0680981;11079,16627;;2,758791306
14,79386957;19857,88672;;702,1545833;11083,57809;;2,759066256
14,79823783;19860,45313;;702,2404468;11088,00189;;2,75934303
14,8025586;19863,03125;;702,3290735;11092,49378;;2,759621863
14,80692935;19865,57031;;702,4198415;11096,99571;;2,759898404
14,81130386;19868,06641;;702,5110241;11101,47162;;2,760171864
14,81563712;19870,62305;;702,600825;11105,9616;;2,760448411
14,82004036;19873,12891;;702,6891063;11110,43098;;2,760725118
14,82442986;19875,59375;;702,7795289;11114,90601;;2,760999142
14,82877437;19878,08203;;702,8681556;11119,40259;;2,761277514
14,83314763;19880,63086;;702,9553316;11123,86734;;2,76155494
14,83756336;19883,12109;;703,0433365;11128,31435;;2,761829447
14,84191662;19885,46094;;703,1334829;11132,81624;;2,762105693
14,84623365;19887,76172;;703,2215569;11137,31597;;2,762384546
14,85061315;19890,17773;;703,304312;11141,68827;;2,762659378
14,85499765;19892,73828;;703,3856855;11146,01392;;2,762931847
14,85932841;19895,21875;;703,4711345;11150,44881;;2,763208184
14,86369917;19897,63281;;703,5616954;11154,96902;;2,763484759
14,86808991;19900,06055;;703,649424;11159,4073;;2,763757871
14,87245817;19902,54688;;703,734804;11163,83722;;2,764033428
14,87683392;19905,07031;;703,8206675;11168,28964;;2,764310169
14,88122217;19907,72656;;703,9086034;11172,75986;;2,764585417
14,88556293;19910,45898;;703,9978517;11177,25697;;2,764861061
14,88987371;19913,19531;;704,0917974;11181,83826;;2,765137415
14,8942707;19915,79297;;704,188437;11186,42973;;2,765410705
14,8986552;19918,23438;;704,2852148;11191,00312;;2,765682033
14,90298222;19920,79492;;704,3770881;11195,56011;;2,765958711
14,90737422;19923,50586;;704,4634352;11200,02126;;2,766234527
14,91176496;19926,20117;;704,553996;11204,50967;;2,766506653
14,91612572;19928,74805;;704,6498758;11209,12927;;2,766782789
14,92052396;19931,15039;;704,745203;11213,74003;;2,76705877
14,9249197;19933,48047;;704,8352803;11218,24693;;2,767332791
14,92927546;19935,86523;;704,9202458;11222,69966;;2,767609092
14,93358124;19938,21289;;705,0026555;11227,11068;;2,767885159
14,9379495;19940,55078;;705,0869993;11231,52504;;2,76815864
14,94234774;19942,99609;;705,1700307;11235,88397;;2,76842891
14,946701;19945,38281;;705,2527166;11240,28218;;2,768703026
14,951083;19947,71289;;705,3392019;11244,76283;;2,768978949
14,95544751;19950,00195;;705,4236148;11249,17946;;2,769251974
14,95978077;19952,36914;;705,5060244;11253,58515;;2,769526727
14,96415403;19954,80664;;705,5869835;11257,95607;;2,769800307
14,96858101;19957,25195;;705,6707056;11262,34976;;2,770071856
14,97293427;19959,69531;;705,7569145;11266,81209;;2,770345835
14,9772363;19962,19531;;705,8433997;11271,31751;;2,770623105
14,9816058;19964,72852;;705,9298159;11275,77055;;2,770895682
14,98599155;19967,16602;;706,0182353;11280,22018;;2,771164978
14,99033606;19969,5625;;706,1078291;11284,73698;;2,771438424
14,99472681;19971,91797;;706,194038;11289,21192;;2,771712811
14,9991163;19974,38672;;706,2787963;11293,63531;;2,771984544
15,00347331;19976,88672;;706,3621039;11298,06888;;2,772259093
15,00784657;19979,29297;;706,4494181;11302,5664;;2,77253349
15,01224231;19981,5957;;706,5378375;11307,05943;;2,772805781
15,01660557;19983,79492;;706,6229412;11311,51162;;2,773079012
15,02092634;19986,00391;;706,7043838;11315,92183;;2,773353574
15,02531334;19988,23047;;706,7821652;11320,25116;;2,773626032
15,02968659;19990,46289;;706,8602921;11324,55667;;2,773895764
15,03401611;19992,67969;;706,9390406;11328,91964;;2,774169556
15,03841185;19994,85156;;707,0179964;11333,27689;;2,774442415
15,0428076;19996,94727;;707,0963995;11337,59506;;2,774712472
15,04715461;19999,09375;;707,1732139;11341,93526;;2,774986586
15,05152036;20001,30664;;707,2473342;11346,23291;;2,775260624
15,05591111;20003,55273;;707,3232506;11350,52556;;2,775531551
15,06026812;20005,80273;;707,4015156;11354,86983;;2,775803572
15,06460014;20008,01367;;707,4809549;11359,25132;;2,776077075
15,06897589;20010,18555;;707,5605324;11363,61186;;2,776348403
15,07335039;20012,40039;;707,6387283;11367,93321;;2,776618102
15,07768991;20014,66016;;707,7155427;11372,26399;;2,77689045
15,08207565;20016,96289;;707,7938767;11376,61899;;2,777162645
15,0864614;20019,26758;;707,8737996;11380,97544;;2,777432591
15,09081966;20021,41406;;707,9552422;11385,38976;;2,777705338
15,09519166;20023,63477;;708,0367538;11389,80591;;2,777978011
15,09958616;20025,95703;;708,1126702;11394,11327;;2,778248902
15,10393192;20028,29688;;708,1912115;11398,47328;;2,778520573
15,1082377;20030,57031;;708,2733448;11402,90774;;2,778793567
15,11263344;20032,8125;;708,3560999;11407,31841;;2,779063461
15,11703293;20035,04688;;708,4365063;11411,66364;;2,779330799
15,12135746;20037,31445;;708,5158074;11416,05549;;2,77960365
15,12572821;20039,58789;;708,5948323;11420,44625;;2,779876659
15,13011771;20041,87891;;708,6750314;11424,8035;;2,780144943
15,13448221;20044,2168;;708,7554378;11429,19756;;2,780416022
15,13887546;20046,50195;;708,836466;11433,61563;;2,780688189
15,1432737;20048,69141;;708,9191519;11438,04345;;2,780958734
15,14760322;20050,94336;;708,9999728;11442,46226;;2,781230986
15,15193024;20053,29492;;709,0774089;11446,83068;;2,781503474
15,15632348;20055,62305;;709,1570554;11451,18675;;2,781771631
15,16072173;20057,875;;709,2402249;11455,59864;;2,782039562
15,16505999;20060,10547;;709,3225655;11460,04482;;2,78231152
15,16943949;20062,4082;;709,402212;11464,45174;;2,782583713
15,17382274;20064,74219;;709,4810987;11468,80453;;2,782852122
15,17817225;20067,01953;;709,5625413;11473,22858;;2,78312301
15,18255675;20069,20117;;709,6450891;11477,67388;;2,783394055
15,18695624;20071,375;;709,7256337;11482,06355;;2,783662942
15,19132325;20073,54102;;709,8027934;11486,42399;;2,783933918
15,19563153;20075,74414;;709,8796769;11490,79127;;2,784205748
15,20000103;20077,92578;;709,956284;11495,13169;;2,784475497
15,20437053;20080,12695;;710,0342036;11499,45233;;2,784741547
15,20871505;20082,28711;;710,1113634;11503,80482;;2,785011306
15,21311204;20084,42773;;710,1892139;11508,16917;;2,785280992
15,21748404;20086,56445;;710,2656138;11512,49294;;2,785549064
15,22182356;20088,81641;;710,3413229;11516,84346;;2,7858203
15,22618932;20091,09961;;710,4168939;11521,17464;;2,786089922
15,2305963;20093,4043;;710,4965404;11525,54952;;2,786357469
15,23496206;20095,69141;;710,5772922;11529,96167;;2,786626561
15,23927409;20097,91992;;710,6588039;11534,41616;;2,786898122
15,24364734;20100,26758;;710,7396938;11538,83196;;2,787167069
15,24803684;20102,6543;;710,8185114;11543,17663;;2,787432635
15,25237135;20104,99023;;710,9015428;11547,63395;;2,787701899
15,2567596;20107,25391;;710,9859557;11552,126;;2,787972091
15,26115659;20109,47266;;711,0685726;11556,5505;;2,788238828
15,2655136;20111,6875;;711,1486336;11560,97238;;2,788508798
15,26989435;20113,95117;;711,2271058;11565,37534;;2,788779233
15,27428385;20116,15625;;711,3054399;11569,74831;;2,789047137
15,2786446;20118,23633;;711,3855009;11574,16694;;2,789316428
15,28297412;20120,24414;;711,4634896;11578,55878;;2,789586184
15,28736362;20122,27734;;711,5370573;11582,85888;;2,789854102
15,29173812;20124,34375;;711,6080692;11587,09578;;2,79012003
15,29606015;20126,44727;;711,679979;11591,3906;;2,790389569
15,3004334;20128,48242;;711,7530632;11595,69451;;2,790658116
15,30483789;20130,48047;;711,8274598;11599,9831;;2,79092337
15,3091899;20132,42969;;711,8994388;11604,26939;;2,791191696
15,3135669;20134,40625;;711,9701052;11608,55715;;2,791461867
15,31795265;20136,51953;;712,0390447;11612,78;;2,791728746
15,32230216;20138,74414;;712,1089513;11617,03702;;2,791997087
15,32662793;20140,9082;;712,1836933;11621,37978;;2,792265891
15,33100618;20142,93164;;712,2623728;11625,76167;;2,792532403
15,33539318;20144,99609;;712,3389109;11630,09236;;2,79279739
15,3397277;20147,13086;;712,4104753;11634,37988;;2,793065521
15,34411594;20149,40234;;712,4834904;11638,69795;;2,793334114
15,34849294;20151,64844;;712,5589923;11643,0199;;2,793599424
15,3528437;20153,8457;;712,6393296;11647,45983;;2,793867951
15,3572307;20155,99805;;712,718769;11651,87776;;2,794135718
15,36165019;20158,16016;;712,7964813;11656,24945;;2,794401809
15,36600844;20160,22656;;712,8726049;11660,62166;;2,794670044
15,37028923;20162,43164;;712,9490739;11665,02335;;2,794940193
15,37465749;20164,71484;;713,0221581;11669,32666;;2,795206528
15,37906947;20166,91602;;713,1001467;11673,65565;;2,79546806
15,38341649;20168,98242;;713,1808985;11678,09294;;2,795734864
15,3877635;20171,02734;;713,2587491;11682,5146;;2,796004268
15,39213175;20173,17383;;713,3318332;11686,81252;;2,796269633
15,39650001;20175,35156;;713,4041576;11691,09861;;2,796534928
15,40089325;20177,48242;;713,4800739;11695,45938;;2,796801449
15,40530024;20179,46094;;713,5570955;11699,83892;;2,797067898
15,40965225;20181,61914;;713,6324592;11704,20979;;2,7973358
15,41396803;20183,71875;;713,7024349;11708,50273;;2,797604468
15,41836502;20185,80469;;713,7787657;11712,86133;;2,797869714
15,42274452;20187,81445;;713,8530242;11717,16072;;2,798132681
15,42708529;20189,93164;;713,9267992;11721,51079;;2,798400527
15,43148603;20192,05859;;713,9978801;11725,80477;;2,798667235
15,43587053;20194,13086;;714,0727603;11730,13413;;2,798931514
15,44021129;20196,24219;;714,1479859;11734,51265;;2,799199374
15,44459579;20198,33984;;714,2212773;11738,84844;;2,799466174
15,44900653;20200,49414;;714,2959502;11743,17635;;2,799730242
15,45337353;20202,51953;;714,3701396;11747,52819;;2,7999969
15,45768181;20204,61914;;714,4463323;11751,93238;;2,800265082
15,46204257;20206,72852;;714,5179658;11756,23099;;2,800530534
15,46641582;20208,9375;;714,5922243;11760,53145;;2,800792348
15,47074659;20211,06836;;714,6668282;11764,87575;;2,80105728
15,47513858;20213,11914;;714,7449551;11769,28764;;2,801322902
15,47952433;20215,11719;;714,8203188;11773,62433;;2,801585873
15,48387135;20217,16406;;714,8928503;11777,95878;;2,801852492
15,48824085;20219,33203;;714,9635168;11782,25867;;2,802118661
15,49264284;20221,54102;;715,0359102;11786,55995;;2,802382409
15,4969961;20223,70508;;715,1125864;11790,94856;;2,802647451
15,50131063;20225,72266;;715,1907132;11795,385;;2,802914393
15,50569387;20227,76367;;715,2672513;11799,76106;;2,80317831
15,51008087;20229,81055;;715,3386085;11804,02458;;2,80343981
15,51442039;20231,92188;;715,4107947;11808,35157;;2,803705405
15,51879239;20233,96289;;715,4831881;11812,6853;;2,803971156
15,52319188;20236,03125;;715,557861;11817,02333;;2,804233962
15,52756513;20238,00391;;715,6300472;11821,34418;;2,804498666
15,53194963;20239,92969;;715,7032004;11825,70131;;2,804764963
15,53634038;20241,78516;;715,7729689;11829,98437;;2,805029601
15,54067989;20243,58594;;715,8410795;11834,24867;;2,80529485
15,54499942;20245,41602;;715,9067032;11838,47692;;2,805560406
15,54939766;20247,1543;;715,9703929;11842,63708;;2,805822795
15,55378341;20248,89258;;716,0351186;11846,80062;;2,806083906
15,55810918;20250,63867;;716,0965978;11850,96736;;2,806349706
15,56248743;20252,45508;;716,1580769;11855,12569;;2,80661468
15,56686943;20254,22852;;716,2198323;11859,24618;;2,806875962
15,57121769;20255,97461;;716,2840745;11863,44598;;2,807140345
15,57560719;20257,65234;;716,3467971;11867,62385;;2,807404884
15,57999543;20259,48047;;716,4085525;11871,76208;;2,807667316
15,58434869;20261,46094;;716,4678902;11875,89031;;2,807932168
15,58866572;20263,50586;;716,5325469;11880,10636;;2,808196874
15,59303522;20265,54883;;716,6025917;11884,38726;;2,808459401
15,59741472;20267,50781;;716,674916;11888,68061;;2,808719674
15,60176299;20269,49414;;716,7471712;11893,01106;;2,808983042
15,60615873;20271,58203;;716,8164561;11897,3;;2,809246944
15,61054573;20273,70117;;716,8867081;11901,58322;;2,809508894
15,61488024;20275,83789;;716,9605521;11905,96073;;2,809773634
15,61925724;20277,97852;;717,0355014;11910,35098;;2,810037778
15,62368298;20280,03516;;717,1110724;11914,71459;;2,810298694
15,62804748;20282,01172;;717,1867815;11919,11161;;2,810562098
15,63234701;20283,94922;;717,2595203;11923,49488;;2,810828364
15,63671027;20285,99023;;717,3294269;11927,78777;;2,811090877
15,64110227;20288,07422;;717,3979519;11932,01168;;2,811349415
15,64546052;20290,00781;;717,4701381;11936,34281;;2,811611716
15,64983752;20291,83203;;717,5438439;11940,72049;;2,811875675
15,65422077;20293,7168;;717,6122308;11944,98606;;2,812137538
15,65855654;20295,66406;;717,6767494;11949,20127;;2,812400458
15,66292355;20297,67188;;717,7434093;11953,4572;;2,812663684
15,66733178;20299,59766;;717,8122798;11957,71645;;2,812923991
15,67169504;20301,51367;;717,8832916;11962,0344;;2,813186104
15,67600582;20303,44141;;717,9514022;11966,33422;;2,813450623
15,68037157;20305,36133;;718,0191674;11970,59659;;2,813712374
15,68476107;20307,23242;;718,087347;11974,82878;;2,813970909
15,68909934;20309,1543;;718,1552504;11979,09642;;2,814232673
15,69349633;20311,08789;;718,2214268;11983,3529;;2,814495792
15,69790457;20312,97266;;718,2893992;11987,60313;;2,814755772
15,70225033;20314,8457;;718,3577861;11991,90306;;2,815019202
15,70662733;20316,70898;;718,424446;11996,18284;;2,815283237
15,71102932;20318,59961;;718,4906915;12000,41139;;2,815543461
15,71538258;20320,50391;;718,5565916;12004,65719;;2,815805487
15,71970336;20322,37891;;718,6234588;12008,93769;;2,81606894
15,72408535;20324,20703;;718,6908095;12013,19184;;2,816329408
15,72845736;20326,09961;;718,7571241;12017,4059;;2,816587866
15,73279063;20328,05469;;718,8217808;12021,63682;;2,816849917
15,73718137;20329,97266;;718,888717;12025,89925;;2,817111303
15,74157212;20331,79883;;718,9578638;12030,1714;;2,817370305
15,74592538;20333,64063;;719,025698;12034,46352;;2,817632674
15,75028988;20335,51367;;719,0902857;12038,70188;;2,817894974
15,75468938;20337,45703;;719,1554259;12042,9231;;2,818154968
15,75903514;20339,38477;;719,2216714;12047,17149;;2,818415565
15,76334467;20341,26563;;719,2904037;12051,48728;;2,818678182
15,76773041;20343,11719;;719,3585833;12055,75578;;2,818937524
15,77213365;20344,91602;;719,4251051;12059,971;;2,819194638
15,77647317;20346,72461;;719,4905907;12064,22426;;2,819456231
15,78084392;20348,56055;;719,5542113;12068,4594;;2,819718798
15,78522592;20350,44531;;719,6181772;12072,65504;;2,819977498
15,78959043;20352,23828;;719,6831102;12076,88995;;2,820237993
15,79398867;20353,89844;;719,7497701;12081,1625;;2,82049909
15,79839566;20355,54102;;719,8131834;12085,36854;;2,820759077
15,80272893;20357,23242;;719,8718994;12089,52052;;2,821021005
15,80703596;20358,97852;;719,9299938;12093,66888;;2,821283385
15,81142295;20360,65625;;719,989815;12097,79369;;2,821541309
15,8158112;20362,32227;;720,0515705;12101,93264;;2,821797606
15,82014697;20363,95898;;720,1109082;12106,08905;;2,822058593
15,82453397;20365,63477;;720,1698314;12110,23992;;2,822319587
15,82891471;20367,36133;;720,2277185;12114,33608;;2,822577392
15,83324798;20369,14844;;720,2869871;12118,49288;;2,822838176
15,83763123;20371,01367;;720,3480518;12122,67593;;2,823098521
15,84203072;20372,82031;;720,4112579;12126,86135;;2,823355977
15,84638898;20374,64258;;720,477227;12131,12986;;2,823616336
15,85070476;20376,53516;;720,5411239;12135,37575;;2,823877591
15,85507801;20378,45703;;720,6055733;12139,60179;;2,82413633
15,85944876;20380,41016;;720,6725096;12143,83969;;2,824392481
15,86380202;20382,32031;;720,740482;12148,13705;;2,824651977
15,86820401;20384,1875;;720,8095597;12152,45184;;2,824911257
15,87258351;20386,09375;;720,8771176;12156,729;;2,825169433
15,87692928;20387,9707;;720,9431559;12161,01624;;2,825430431
15,88130128;20389,83203;;721,0105757;12165,31115;;2,825690027
15,88571827;20391,72266;;721,0769593;12169,56485;;2,825947558
15,89008402;20393,52539;;721,1427904;12173,82871;;2,826206576
15,8943948;20395,22656;;721,2096575;12178,14309;;2,826468192
15,89875681;20397,0625;;721,2734162;12182,3686;;2,826726705
15,90314005;20398,87305;;721,3335829;12186,49433;;2,826981898
15,90748207;20400,59961;;721,3985159;12190,73808;;2,827240057
15,91186032;20402,32227;;721,4625509;12194,98254;;2,827499407
15,91626231;20403,97266;;721,5236155;12199,14759;;2,82775625
15,92061807;20405,74609;;721,584542;12203,33698;;2,82801517
15,92499007;20407,5293;;721,6429127;12207,5008;;2,828275426
15,92937582;20409,19922;;721,7056352;12211,70541;;2,828532882
15,93372658;20410,9082;;721,7687031;12215,92813;;2,828791232
15,9380586;20412,61133;;721,8277645;12220,0935;;2,829050327
15,9424456;20414,32227;;721,8882074;12224,25753;;2,829307289
15,9468176;20416,09375;;721,9484432;12228,40504;;2,829563078
15,95114462;20417,96875;;722,0089552;12232,59744;;2,829822047
15,95552287;20419,83789;;722,0716087;12236,81585;;2,830080064
15,95992861;20421,72656;;722,1379232;12241,06437;;2,830335361
15,96429187;20423,43945;;722,2040305;12245,34696;;2,830593614
15,96866137;20425,14844;;722,2708286;12249,66169;;2,830853421
15,97304087;20426,96289;;722,3314098;12253,84086;;2,831110657
15,97740413;20428,80273;;722,3918527;12258,02273;;2,831368194
15,9817249;20430,6543;;722,4560259;12262,27565;;2,831626254
15,9861194;20432,34961;;722,521097;12266,53266;;2,831883291
15,99051264;20433,96875;;722,5865827;12270,76656;;2,83213776
15,99483091;20435,61328;;722,6465421;12274,96044;;2,832396504
15,99920916;20437,29492;;722,7038075;12279,10818;;2,832655108
16,00359116;20438,93164;;722,7619709;12283,21749;;2,832909234
16,00795192;20440,58984;;722,8214467;12287,39296;;2,833166823
16,01233892;20442,23047;;722,8793338;12291,54465;;2,833424567
16,01674716;20443,87305;;722,9379807;12295,69442;;2,833680995
16,02108792;20445,50195;;722,996006;12299,85309;;2,833938899
16,02538995;20447,13672;;723,0541003;12304,02881;;2,834197986
16,02976445;20448,75195;;723,1117111;12308,14801;;2,834453041
16,0341652;20450,45117;;723,1695291;12312,24323;;2,834705756
16,03851971;20452,13281;;723,2266563;12316,3796;;2,834962663
16,04289296;20453,8457;;723,2867539;12320,58605;;2,835221045
16,04726996;20455,50586;;723,3462298;12324,74899;;2,835476646
16,05162322;20457,17188;;723,4068109;12328,94484;;2,835733282
16,05601896;20458,74805;;723,4655269;12333,11214;;2,835990071
16,0604197;20460,25586;;723,5244501;12337,26631;;2,836245403
16,06476672;20461,84766;;723,5801958;12341,39754;;2,83650316
16,06908624;20463,47461;;723,6335238;12345,49163;;2,836761143
16,07346324;20465,12891;;723,6898221;12349,59799;;2,837015912
16,07784149;20466,67188;;723,7473638;12353,70617;;2,837269005
16,08217476;20468,13281;;723,8058725;12357,87296;;2,837525401
16,08656676;20469,54883;;723,8604439;12361,97392;;2,837781804
16,09096;20471,11328;;723,912114;12365,99324;;2,838035508
16,09529577;20472,71875;;723,9621953;12370,02838;;2,838292585
16,09966527;20474,33984;;724,0175265;12374,15459;;2,838549669
16,10405477;20475,99219;;724,0743084;12378,26446;;2,838803324
16,10842927;20477,58789;;724,1316428;12382,4087;;2,839058889
16,11275254;20479,20313;;724,1900825;12386,58683;;2,839315556
16,1171208;20480,85352;;724,246519;12390,72034;;2,839571282
16,12149155;20482,51367;;724,3036462;12394,82906;;2,839823948
16,12583606;20484,20313;;724,3620168;12398,99214;;2,840079179
16,1302393;20485,86914;;724,4207329;12403,16346;;2,84033449
16,13463005;20487,44336;;724,480485;12407,33402;;2,840588204
16,13898081;20489,02734;;724,5394083;12411,53345;;2,840845282
16,14335281;20490,69336;;724,5950849;12415,66872;;2,841101565
16,14775605;20492,36523;;724,6511069;12419,78142;;2,841355449
16,15211681;20493,95898;;724,7100301;12423,95973;;2,841610507
16,15643009;20495,49023;;724,7691606;12428,16476;;2,841867323
16,16080084;20497,06055;;724,825528;12432,29212;;2,842121595
16,16517284;20498,75781;;724,8796849;12436,34764;;2,842373036
16,16950361;20500,48633;;724,9352233;12440,46899;;2,842627762
16,17386937;20502,11328;;724,9952518;12444,66881;;2,842882496
16,17827011;20503,72461;;725,0563855;12448,85823;;2,843134764
16,18264586;20505,29297;;725,1139272;12453,01186;;2,843389006
16,18702286;20506,94531;;725,1709163;12457,18188;;2,843645219
16,19141611;20508,61523;;725,2263857;12461,30816;;2,843899913
16,19576812;20510,32813;;725,2848254;12465,48688;;2,844154614
16,2000814;20512,06055;;725,3438868;12469,68858;;2,844410196
16,20448089;20513,74023;;725,4044679;12473,88702;;2,844663314
16,20887413;20515,30664;;725,4657398;12478,06977;;2,844914116
16,21320365;20516,90039;;725,5251466;12482,28352;;2,845169867
16,2175894;20518,66992;;725,5805469;12486,4243;;2,845425189
16,22198014;20520,44531;;725,6369142;12490,53598;;2,845676743
16,2263359;20522,16992;;725,6994986;12494,79599;;2,845931501
16,2307254;20523,74023;;725,7622902;12499,06375;;2,846186483
16,23512114;20525,28711;;725,8232858;12503,27573;;2,84643937
16,2394719;20526,91016;;725,8788242;12507,41869;;2,846694151
16,24377394;20528,47461;;725,9335337;12511,5524;;2,846949229
16,24814344;20530,0332;;725,9909373;12515,70037;;2,847201633
16,25253793;20531,61914;;726,0462685;12519,77772;;2,847451147
16,2568812;20533,1543;;726,1013925;12523,90097;;2,847704511
16,26125945;20534,64844;;726,1574835;12528,05953;;2,847959259
16,2656402;20536,13281;;726,2117786;12532,15039;;2,848210974
16,26997721;20537,63086;;726,264623;12536,24209;;2,848464652
16,27435297;20539,16211;;726,317122;12540,3301;;2,848718411
16,27877995;20540,74609;;726,3701046;12544,39516;;2,848969573
16,28313571;20542,2832;;726,4242615;12548,5091;;2,849222914
16,28743149;20543,92188;;726,4802835;12552,69295;;2,849479156
16,29180099;20545,53906;;726,5346476;12556,79691;;2,849731211
16,29619299;20547,08594;;726,5926038;12560,91986;;2,849979734
16,30054375;20548,66406;;726,6498001;12565,08373;;2,850232458
16,304932;20550,18555;;726,7045096;12569,22144;;2,850486419
16,30931649;20551,83008;;726,7603243;12573,34879;;2,850737932
16,31366476;20553,51953;;726,8141358;12577,46919;;2,850991547
16,31804925;20555,17578;;726,8722992;12581,66268;;2,851244882
16,32244875;20556,69922;;726,9320514;12585,85784;;2,85149606
16,32680326;20558,20117;;726,9906293;12590,05953;;2,851749267
16,33111778;20559,66797;;727,0445098;12594,19126;;2,852003276
16,33550853;20561,21484;;727,0976306;12598,27759;;2,852254624
16,33988178;20562,82617;;727,1495079;12602,31377;;2,852503602
16,3442063;20564,35352;;727,2042174;12606,45491;;2,852756914
16,3486033;20565,81055;;727,2612065;12610,62334;;2,853009154
16,35300529;20567,1582;;727,3152252;12614,70531;;2,85325852
16,3573473;20568,51758;;727,3667572;12618,79732;;2,853512001
16,36171306;20569,96289;;727,4144208;12622,82629;;2,853765707
16,3661063;20571,4707;;727,4624988;12626,81924;;2,854015892
16,37045956;20572,98828;;727,5136163;12630,88265;;2,854267383
16,37479408;20574,44531;;727,5669442;12635,00489;;2,854520393
16,37917358;20575,77734;;727,6206176;12639,10451;;2,854771037
16,38355058;20577,16992;;727,6721495;12643,15376;;2,85502054
16,38788385;20578,62305;;727,7192605;12647,15935;;2,855272569
16,39226585;20580,12109;;727,7685129;12651,20075;;2,85552439
16,39665409;20581,56641;;727,8199067;12655,248;;2,855773633
16,40101985;20582,9668;;727,8728892;12659,35879;;2,856025616
16,4054106;20584,38086;;727,9240067;12663,44215;;2,856277894
16,40981134;20585,7832;;727,9735354;12667,48194;;2,856528817
16,4141546;20587,09375;;728,0235476;12671,54877;;2,856781112
16,41845038;20588,40234;;728,0731454;12675,6161;;2,857033917
