Deformacion;Fuerza
1,389425526;520,5456543
1,393657224;523,0939331
1,397896304;525,6817017
1,402078883;528,2766113
1,40625423;530,8997192
1,410486831;533,5480957
1,414700448;536,1369019
1,41890156;538,7802124
1,423136723;541,418396
1,427361791;544,057251
1,431554013;546,5909424
1,435784655;549,1776733
1,440047692;551,7177124
1,444217765;554,2741089
1,448386332;556,7835083
1,452624207;559,2567139
1,456855151;561,7913818
1,461037128;564,2675781
1,465267017;566,7838745
1,469491783;569,3744507
1,473676321;572,0650024
1,477908471;574,6697388
1,482150564;577,3249512
1,486328925;579,9927979
1,490509244;582,7116699
1,494741996;585,5031738
1,498952901;588,2580566
1,503145725;591,0268555
1,507402434;593,8168945
1,511644829;596,5125732
1,515829969;599,1901245
1,520067693;601,9632568
1,524306924;604,722168
1,528492818;607,510376
1,532663946;610,2527466
1,536894137;612,9835205
1,541108357;615,7655029
1,545292744;618,5576172
1,549541015;621,2705688
1,553749509;624,0580444
1,55793917;626,8898926
1,562171922;629,7530518
1,566425316;632,5910034
1,570592828;635,4246216
1,574758381;638,2901611
1,578996859;641,1918335
1,583230364;644,078064
1,587421531;647,0252686
1,591647654;650,0404663
1,595879201;652,999939
1,600085736;655,8916016
1,604325268;658,7603149
1,608566759;661,7173462
1,612741805;664,7026978
1,616916851;667,6124878
1,62116015;670,4898682
1,625363672;673,3829346
1,629559661;676,2977905
1,633797686;679,2662354
1,63802185;682,2498169
1,642208798;685,291626
1,646439742;688,3116455
1,650678973;691,3078003
1,654862456;694,2693481
1,659038105;697,3458862
1,663272665;700,4428711
1,667484775;703,5404663
1,671677751;706,5456543
1,675924665;709,5443115
1,68014446;712,5209351
1,684333518;715,4816895
1,688562051;718,4721069
1,692819362;721,4442139
1,696998777;724,4386597
1,701168248;727,40448
1,705408232;730,3482666
1,709636464;733,3406372
1,71381362;736,3772583
1,718038235;739,3353882
1,722275809;742,3920288
1,726469839;745,4907227
1,730704098;748,5610352
1,734934288;751,6477661
1,73911069;754,7463989
1,74329794;757,8634033
1,747549074;761,0701904
1,7517535;764,2338257
1,755930806;767,4346924
1,760174556;770,6293945
1,764416499;773,7999878
1,768611132;776,9059448
1,772839515;780,0646362
1,777079499;783,2520142
1,78126931;786,3807983
1,785441945;789,5223389
1,789665356;792,6170044
1,793886807;795,7625122
1,798074057;798,9008179
1,802319014;802,1152344
1,806529165;805,2874756
1,810717168;808,4918823
1,814950674;811,7068481
1,819206177;814,8971558
1,823381675;818,1079712
1,827543461;821,3504028
1,831778624;824,6117554
1,836013787;827,8098755
1,840201037;831,0028687
