Deformacion;Fuerza
3,12275064;743,5662842
3,127463176;744,5973511
3,132171978;745,6636963
3,136951384;746,8027344
3,141701599;747,9506226
3,146414813;749,1588745
3,151182;750,3152466
3,155958691;751,4760742
3,160679374;752,6174316
3,165450294;753,8764648
3,170229022;755,1818848
3,174951402;756,5299072
3,179641195;757,8462524
3,184411776;759,0825195
3,189166403;760,3861694
3,193878599;761,697876
3,198652575;763,0310059
3,203407202;764,4733276
3,20811804;765,9159546
3,212888961;767,3482666
3,217682285;768,7954712
3,222385995;770,2618408
3,227076467;771,7740479
3,2318518;773,381958
3,236614914;774,9630127
3,241331862;776,6445313
3,246105159;778,3425293
3,250865896;779,9744873
3,255592689;781,569458
3,260372774;783,1898193
3,265149805;784,8861084
3,269862001;786,6433716
3,274558243;788,4144287
3,27933765;790,1445313
3,284077002;791,9140015
3,288793951;793,6499023
3,293570642;795,4511108
3,298339186;797,3387451
3,303048667;799,3015747
3,307808725;801,2783813
3,312581004;803,2252808
3,317306099;805,1333618
3,322017956;807,0188599
3,326773941;808,9914551
3,331520761;811,0179443
3,336241443;813,0222168
3,341023226;814,9657593
3,345784642;816,9269409
3,350513132;818,8768311
3,355272851;820,821106
3,36007534;822,7918701
3,364779389;824,7206421
3,369465448;826,7178345
3,374231277;828,7196655
3,378997445;830,6726074
3,383721183;832,6131592
3,388468342;834,619812
3,393227043;836,5879517
3,397953156;838,6113892
3,402728829;840,6033936
3,407500768;842,6091309
3,412213304;844,6864624
3,416915317;846,7861328
3,421691668;848,8555908
3,426444938;850,9753418
3,431162905;853,0883789
3,435938917;855,199707
3,440718324;857,2605591
3,445439685;859,3025513
3,450210266;861,3795166
3,454983563;863,517334
3,459704924;865,6123657
3,464406258;867,6754761
3,469155794;869,6898193
3,473909742;871,6983643
3,478624314;873,7866821
3,483400327;875,8533325
3,488152917;877,9781494
3,492863416;880,1334839
3,497627548;882,2424927
3,502427321;884,3005981
3,507134765;886,3947754
3,511828292;888,5141602
3,516596158;890,684082
3,521360629;892,7984619
3,526078596;894,8694458
3,530849177;896,9615479
3,535615006;899,0394287
3,540341459;901,0783691
3,545119168;903,1559448
3,549899593;905,1984253
3,554607037;907,3035889
3,559313803;909,3516846
3,564088457;911,3794556
3,56882713;913,4152832
3,573545097;915,4041138
3,578309568;917,4348145
3,583082186;919,507019
3,587802868;921,5974731
3,592559872;923,6417847
3,597333168;925,6988525
3,602052833;927,7095947
3,606762653;929,7463989
3,611527803;931,7990723
3,616273944;933,8841553
3,620993608;935,9763794
3,625766226;937,9949951
3,630523568;939,921814
3,635260544;941,8323975
3,640024336;943,8327637
3,644824789;945,8479614
3,649524765;947,8131104
3,654215576;949,7625122
3,658978011;951,6714478
3,663753344;953,565979
3,668469274;955,4550781
3,673221865;957,3980713
3,677978189;959,3601074
3,682702605;961,2969971
3,687467755;963,1567383
3,692236979;964,9860229
3,696951891;966,8381348
3,701667142;968,730896
3,706443494;970,6022339
3,711194047;972,427124
3,715909638;974,2729492
3,720686329;976,0602417
3,72546947;977,7997437
3,730178611;979,43396
3,734948853;981,0841675
3,739738783;982,7474365
3,744452337;984,3689575
3,749156047;985,9319458
3,753912032;987,453186
3,758657154;988,9875488
3,763374442;990,4937744
3,76815351;991,9924316
3,772904742;993,5687256
3,777619315;995,3009033
3,7823753;996,9926147
3,787168963;998,6000366
3,791876407;1000,231262
3,79657231;1001,863831
3,801345946;1003,647522
3,806111775;1005,418213
3,810822614;1007,207764
3,815590819;1009,013977
3,820370225;1010,774231
3,825099394;1012,485596
3,829872012;1014,22821
3,834644969;1016,052979
3,839346982;1017,825867
3,844058499;1019,566895
3,848840282;1021,169128
3,853578955;1022,804199
3,85829251;1024,436279
3,863065127;1026,081543
3,86782892;1027,737915
3,872547905;1029,387207
3,87730389;1031,059082
3,882084994;1032,635498
3,886804658;1034,242554
3,891505313;1035,850342
3,89627216;1037,546509
3,901022374;1039,261719
3,905735589;1040,959106
3,910520766;1042,631592
3,91527743;1044,279297
3,919996755;1045,906006
3,924766657;1047,540161
3,929569486;1049,270508
3,93427659;1051,015015
3,938958236;1052,836182
3,943724405;1054,62915
3,94849838;1056,391602
3,953217026;1058,221436
3,957970974;1060,102783
3,962731372;1062,038086
3,967452733;1064,037354
3,972223993;1066,016479
3,976999666;1067,985718
3,981710844;1069,97229
3,986420664;1071,981445
3,991197356;1074,036133
3,995940781;1076,160034
4,00065128;1078,289307
4,005432045;1080,428955
4,010199571;1082,572021
4,014927042;1084,667603
4,019690155;1086,814697
4,024468883;1088,987915
4,029190245;1091,183472
4,033894973;1093,375366
4,038658765;1095,52124
4,043410677;1097,616211
4,048117781;1099,740601
4,052902959;1101,889526
4,057653173;1104,034424
4,062366048;1106,258911
4,067134253;1108,473389
4,071917733;1110,631714
4,076627554;1112,812866
4,08132753;1114,975098
4,086097093;1117,146606
4,090862243;1119,332031
4,095574439;1121,473755
4,100338231;1123,563965
4,105106436;1125,651123
4,109838999;1127,701172
4,114619424;1129,687134
4,119401207;1131,703247
4,124100504;1133,686523
4,128810664;1135,616821
4,133593126;1137,594727
4,138330781;1139,507324
4,143041619;1141,384766
4,14781254;1143,228882
4,152580745;1145,074829
4,157290904;1146,966919
4,162055375;1148,926147
4,166834782;1150,86499
4,171552749;1152,813721
4,176255441;1154,799927
4,18100905;1156,696777
4,185764016;1158,635254
4,190488433;1160,567749
4,195268179;1162,497925
4,200029934;1164,379395
4,204754351;1166,117798
4,209516446;1167,800537
4,214318935;1169,496094
4,219023663;1171,225708
4,223707007;1172,924561
4,228480643;1174,550903
4,233242738;1176,108276
4,237954934;1177,594604
4,242718387;1179,149536
4,247482518;1180,779907
4,252210669;1182,487427
4,256973103;1184,131836
4,261734519;1185,733398
4,266460633;1187,25415
4,271174187;1188,812012
4,275947144;1190,477661
4,280691927;1192,245361
4,285398693;1194,112793
4,290182173;1195,957275
4,294961919;1197,765503
4,299679207;1199,579224
4,304452164;1201,507935
4,309230552;1203,475098
4,31394207;1205,463623
4,318641367;1207,439209
4,323399389;1209,460571
4,328157071;1211,513306
4,332869607;1213,559937
4,337636454;1215,595581
4,342394476;1217,643188
4,347115497;1219,761108
4,351879969;1221,905151
4,356671595;1224,077759
4,361372929;1226,228271
4,366069172;1228,424316
4,370839074;1230,584839
4,375611692;1232,734131
4,38032287;1234,89917
4,385092772;1237,06543
4,389861656;1239,205933
4,394592522;1241,277588
4,399367176;1243,337646
4,404146922;1245,420898
4,408853348;1247,535645
4,413553664;1249,607178
4,418334428;1251,721191
4,423076835;1253,842407
4,427788353;1255,983398
4,432564365;1258,14563
4,437326799;1260,33606
4,44203662;1262,520386
4,446804146;1264,672607
4,451575066;1266,838989
4,456302198;1269,053711
4,461007266;1271,304321
4,465765627;1273,509521
4,470513126;1275,707886
4,475235845;1277,944824
4,480018307;1280,127563
4,484776328;1282,307739
4,489495993;1284,51416
4,4942625;1286,769775
4,499067366;1289,033569
4,503771415;1291,309448
4,508468676;1293,613647
4,513233486;1295,933228
4,517997957;1298,245117
4,52270608;1300,450928
4,527465799;1302,772949
4,532228234;1305,195923
4,536952311;1307,631714
4,541712708;1310,022827
4,546491436;1312,36377
4,551198201;1314,67688
4,555909379;1316,94043
4,560695575;1319,251953
4,56544545;1321,604614
4,570157646;1324,030396
4,574920081;1326,343994
4,579699487;1328,585938
4,584429674;1330,802612
4,589202292;1333,079346
4,59397457;1335,417236
4,598689822;1337,754272
4,603387422;1340,084839
4,608154269;1342,422852
4,612903126;1344,718872
4,617615322;1346,994141
4,622395068;1349,332397
4,62714664;1351,671143
4,631863249;1354,03479
4,63662806;1356,410645
4,641422402;1358,702515
4,646130186;1360,950439
4,650814887;1363,226563
4,655582413;1365,445435
4,660357067;1367,677002
4,665082502;1369,906738
4,669840863;1372,131592
4,674606692;1374,327026
4,67933654;1376,482422
4,684111873;1378,61145
4,688889243;1380,76062
4,693604155;1382,978149
4,69830481;1385,204102
4,703081841;1387,434937
4,707818817;1389,650024
4,712536784;1391,848877
4,717313475;1394,032227
4,722075909;1396,211792
4,726789124;1398,475098
4,731549861;1400,686646
4,736319084;1402,873169
4,741041125;1405,00354
4,745749247;1407,184692
4,750517452;1409,406006
4,755266648;1411,569946
4,759984276;1413,755859
4,764766738;1415,910522
4,769524759;1418,040649
4,774244423;1420,131104
4,779007537;1422,258423
4,783810705;1424,42749
4,788522222;1426,5896
4,793213373;1428,660889
4,797977504;1430,732422
4,802752159;1432,891357
4,807460621;1435,005249
4,81221423;1437,202637
4,816981417;1439,452271
4,821709228;1441,720947
4,826472341;1443,952637
4,831247674;1446,188232
4,835952403;1448,422852
4,840655434;1450,700439
4,84543518;1452,948242
4,850177927;1455,188232
4,854895554;1457,494873
4,859678695;1459,776733
4,864445542;1462,036743
4,869168601;1464,2854
4,873946649;1466,544067
4,878727075;1468,830933
4,88344572;1471,152466
4,888135853;1473,466064
4,892894893;1475,774414
4,897656309;1478,088135
4,902375973;1480,441528
4,907147912;1482,782104
4,911903557;1485,160156
4,916606588;1487,557861
4,921371399;1489,970703
4,92617253;1492,356445
4,930877598;1494,785889
4,935573841;1497,233887
4,940340348;1499,691406
4,945096333;1502,09436
4,949827199;1504,406494
4,954590312;1506,750732
4,959358517;1509,093994
4,964087686;1511,376343
4,968858607;1513,628784
4,973635977;1515,921753
4,978339687;1518,148926
4,983051204;1520,288696
4,98784317;1522,435059
4,992572679;1524,640503
4,997274013;1526,859619
5,002053759;1529,030762
5,006827055;1531,168213
5,011538573;1533,336182
5,016302365;1535,514282
5,021071249;1537,629028
5,025797363;1539,737915
5,03050277;1541,875122
5,03526758;1544,029541
5,040013382;1546,183105
5,044737798;1548,296021
5,049512792;1550,404053
5,054268777;1552,453369
5,058993533;1554,50769
5,063758683;1556,641846
5,068557099;1558,814941
5,073265561;1560,956787
5,077955693;1563,11377
5,082722541;1565,223755
5,087492782;1567,351807
5,092201924;1569,562988
5,096964358;1571,81897
5,101727811;1574,091431
5,10645053;1576,359497
5,111219753;1578,578491
5,115988298;1580,807007
5,120701512;1583,172363
5,125412351;1585,537842
5,1301904;1588,001465
5,134935183;1590,384033
5,139654847;1592,821045
5,144430859;1595,270386
5,149205174;1597,806519
5,153919747;1600,281006
5,158698475;1602,807983
5,163471093;1605,351196
5,168191436;1607,842896
5,172891751;1610,298218
5,177648076;1612,65332
5,182398969;1615,081909
5,187112862;1617,491333
5,191895664;1619,922119
5,196647236;1622,335205
5,201355698;1624,878418
5,20611983;1627,392212
5,210906025;1629,824097
5,215621956;1632,301147
5,220315822;1634,845337
5,225093192;1637,482178
5,229850535;1640,083008
5,234567144;1642,661377
5,239337725;1645,205078
5,244106948;1647,789429
5,248835777;1650,318726
5,253618239;1652,812744
5,258381692;1655,392212
5,263093209;1657,906616
5,267804727;1660,435425
5,272580739;1662,94397
5,277324164;1665,526001
5,282032627;1668,078735
5,286795401;1670,599487
5,291564963;1673,102173
5,296278857;1675,592041
5,301051135;1678,143433
5,305822735;1680,721313
5,310543757;1683,261108
5,315250522;1685,778564
5,320014993;1688,238281
5,324766904;1690,655762
5,329486229;1693,202393
5,334261902;1695,757202
5,339012116;1698,15332
5,343742643;1700,524536
5,348514582;1702,942749
5,35331164;1705,339722
5,358013313;1707,815796
5,362700051;1710,31189
5,367464522;1712,807129
5,372244608;1715,265991
5,376950015;1717,606079
5,38169989;1720,011108
5,386463682;1722,574341
5,391197942;1725,216309
5,395968863;1727,723267
5,40074182;1730,144043
5,40545775;1732,567627
5,410162479;1735,075439
5,41494528;1737,64209
5,419685311;1740,197876
5,424400562;1742,776611
5,429175896;1745,288086
5,433946477;1747,78833
5,43867293;1750,230347
5,443443511;1752,742432
5,448219184;1755,334229
5,452939187;1757,841675
5,4576412;1760,261353
5,462399561;1762,648926
5,467150794;1765,026978
5,471861972;1767,432739
5,476639682;1769,847046
5,481396685;1772,267456
5,486107523;1774,766357
5,490872673;1777,184692
5,495657851;1779,570068
5,500360542;1781,956177
5,505063234;1784,341309
5,509843659;1786,724609
5,51460236;1789,13208
5,519315574;1791,431274
5,524080724;1793,734009
5,528855379;1795,984985
5,533587603;1798,145142
5,538355468;1800,36499
5,543134196;1802,539551
5,547836548;1804,734985
5,552541956;1806,849487
5,55732883;1808,82959
5,562072595;1810,792847
5,56678547;1812,8396
5,57155673;1814,928101
5,576320183;1817,060181
5,581035774;1819,213989
5,585803639;1821,337891
5,59058067;1823,612671
5,595293206;1825,912842
5,599986733;1828,307251
5,60475358;1830,851563
5,609510244;1833,482666
5,61423466;1836,063843
5,619012709;1838,62085
5,623768015;1841,169922
5,628489716;1843,671021
5,633253168;1846,185547
5,638058373;1848,641357
5,642770569;1851,084351
5,647458326;1853,558716
5,652219063;1856,09314
5,656992359;1858,584595
5,661702859;1861,096313
5,666461899;1863,609863
5,671225691;1866,215332
5,675942979;1868,904541
5,680705413;1871,653687
5,68548482;1874,382813
5,690194979;1877,165771
5,694901066;1879,954956
5,699671986;1882,740356
5,704418127;1885,535767
5,709134397;1888,399048
5,713930776;1891,316284
5,718704752;1894,182251
5,723425095;1897,036865
5,728198391;1899,863159
5,73297644;1902,751587
5,737684563;1905,659912
5,742379787;1908,574707
5,747152405;1911,492676
5,751898546;1914,470703
5,756617531;1917,46814
5,761384039;1920,474121
5,766140363;1923,497437
5,770855275;1926,564087
5,775624499;1929,703735
5,780414768;1932,836182
5,785115423;1935,932739
5,789809968;1939,066895
5,794578512;1942,173096
5,799355203;1945,311035
5,804070115;1948,475098
5,80882644;1951,595947
5,8135977;1954,718384
5,818328905;1957,834473
5,823114422;1960,951538
5,827893828;1964,059692
5,832593805;1967,21875
5,837293102;1970,333618
5,842071151;1973,492554
5,846813219;1976,546265
5,851539672;1979,570679
5,856309574;1982,619751
5,861074045;1985,661743
5,8657747;1988,71936
5,870540529;1991,740234
5,87532333;1994,783813
5,880044352;1997,814209
5,88474976;2000,826904
5,889504726;2003,787231
5,894252904;2006,795776
5,898973247;2009,800293
5,9037608;2012,826416
5,908515767;2015,821777
5,913244935;2018,7771
5,91800737;2021,716553
5,922801712;2024,641602
5,927508477;2027,551514
5,932194876;2030,460938
5,936967494;2033,440552
5,941737396;2036,408447
5,946444161;2039,295166
5,951202522;2042,171753
5,955973103;2045,165405
5,960698198;2048,241211
5,965465385;2051,306641
5,97023393;2054,288086
5,974945447;2057,289063
5,979661717;2060,35791
5,98444316;2063,403564
5,989183191;2066,443604
5,993893351;2069,555664
